,customer_id
204792,16675999
204793,16676693
204794,16695148
204795,16699600
204796,16701031
204797,16712516
204798,16727547
204799,16735714
204800,16742279
204801,16755388
204802,16759411
204803,16785833
204804,16787495
204805,16790516
204806,16851216
204807,16872797
204808,16952736
204809,16966762
204810,16981579
204811,17009160
204812,17045192
204813,17054389
204814,17059519
204815,17068001
204816,17071939
204817,17096139
204818,17190163
204819,17192507
204820,17200738
204821,17201515
204822,17255353
204823,17269743
204824,17275425
204825,17278315
204826,17340429
204827,17426559
204828,17480250
204829,17487313
204830,17521736
204831,17545442
204832,17572018
204833,17582846
204834,17614555
204835,17623801
204836,17699789
204837,17727974
204838,17735257
204839,17746595
204840,17750058
204841,17763213
204842,17767506
204843,17806393
204844,17855095
204845,17876976
204846,17884683
204847,17894857
204848,17897600
204849,17913006
204850,17941683
204851,17964416
204852,17969486
204853,18004523
204854,18007862
204855,18031029
204856,18032186
204857,18041529
204858,18111416
204859,18146799
204860,18149246
204861,18158609
204862,18179343
204863,18187043
204864,18231160
204865,18245953
204866,18250333
204867,18268292
204868,18281798
204869,18295255
204870,18320067
204871,18335718
204872,18336938
204873,18337899
204874,18353917
204875,18376307
204876,18404749
204877,18424872
204878,18440094
204879,18493484
204880,18500477
204881,18538358
204882,18586399
204883,18601152
204884,18608590
204885,18621591
204886,18628921
204887,18630503
204888,18641764
204889,18667199
204890,18755409
204891,18757231
204892,18762670
204893,18763380
204894,18829792
204895,18834197
204896,18894148
204897,18925804
204898,18935048
204899,18960373
204900,18990882
204901,19013324
204902,19015942
204903,19026089
204904,19056488
204905,19070021
204906,19096432
204907,19098902
204908,19100268
204909,19106934
204910,19133061
204911,19169289
204912,19174004
204913,19180987
204914,19182746
204915,19188677
204916,19190349
204917,19222988
204918,19225071
204919,19227371
204920,19280163
204921,19280919
204922,19287101
204923,19293149
204924,19303251
204925,19303371
204926,19306846
204927,19321396
204928,19323504
204929,19339163
204930,19344142
204931,19388390
204932,19404924
204933,19426970
204934,19440275
204935,19464723
204936,19465750
204937,19492383
204938,19493294
204939,19508053
204940,19519955
204941,19521162
204942,19553802
204943,19561542
204944,19565021
204945,19580110
204946,19628459
204947,19632757
204948,19683044
204949,19695942
204950,19715732
204951,19744732
204952,19769269
204953,19786914
204954,19819469
204955,19829352
204956,19831280
204957,19835655
204958,19842049
204959,19846603
204960,19853307
204961,19886257
204962,19891114
204963,19902150
204964,19903522
204965,19985200
204966,20004005
204967,20036456
204968,20071173
204969,20084877
204970,20087966
204971,20089752
204972,20153964
204973,20172922
204974,20231317
204975,20273415
204976,20277262
204977,20282578
204978,20294989
204979,20311320
204980,20330396
204981,20358553
204982,20444801
204983,20447525
204984,20463718
204985,20562842
204986,20725026
204987,20818432
204988,20955673
204989,20960079
204990,21003802
204991,5455
204992,40582
204993,47991
204994,62468
204995,66726
204996,79838
204997,81880
204998,92416
204999,112024
205000,113810
205001,117215
205002,123466
205003,151274
205004,164105
205005,176692
205006,178977
205007,182653
205008,187093
205009,189212
205010,229700
205011,255453
205012,270481
205013,276626
205014,283672
205015,285606
205016,285954
205017,289972
205018,299154
205019,301218
205020,303676
205021,306803
205022,325945
205023,336856
205024,344503
205025,355701
205026,357904
205027,364019
205028,369837
205029,372043
205030,373702
205031,377176
205032,381748
205033,384517
205034,390535
205035,393067
205036,400260
205037,401454
205038,405321
205039,423755
205040,433227
205041,436612
205042,439686
205043,439985
205044,450564
205045,452607
205046,465802
205047,475034
205048,475093
205049,477400
205050,478903
205051,482244
205052,487001
205053,490956
205054,494538
205055,506144
205056,507128
205057,519666
205058,521046
205059,530825
205060,534246
205061,568808
205062,568909
205063,569368
205064,577010
205065,587981
205066,592850
205067,626753
205068,630250
205069,635582
205070,637053
205071,638308
205072,646437
205073,651519
205074,658176
205075,659879
205076,671667
205077,677141
205078,683009
205079,685510
205080,696244
205081,704130
205082,712747
205083,718914
205084,735614
205085,739451
205086,741223
205087,741310
205088,743547
205089,747369
205090,753887
205091,755783
205092,769722
205093,774828
205094,785404
205095,794671
205096,808459
205097,813203
205098,815496
205099,817795
205100,826173
205101,833915
205102,835291
205103,835659
205104,837938
205105,859591
205106,908661
205107,920256
205108,921687
205109,922343
205110,922593
205111,928563
205112,933017
205113,934376
205114,938777
205115,952007
205116,971630
205117,994250
205118,1006537
205119,1008056
205120,1016284
205121,1023036
205122,1040645
205123,1043264
205124,1058144
205125,1058804
205126,1062729
205127,1064755
205128,1068606
205129,1078859
205130,1083086
205131,1097579
205132,1104175
205133,1104765
205134,1107946
205135,1117121
205136,1117308
205137,1122134
205138,1124580
205139,1140974
205140,1171174
205141,1173612
205142,1176481
205143,1229165
205144,1264008
205145,1291237
205146,1293409
205147,1305971
205148,1317036
205149,1330959
205150,1334012
205151,1340688
205152,1376512
205153,1388757
205154,1396565
205155,1396704
205156,1400520
205157,1400809
205158,1403743
205159,1411048
205160,1413386
205161,1436926
205162,1452758
205163,1467821
205164,1473463
205165,1478755
205166,1486837
205167,1517146
205168,1523539
205169,1550919
205170,1562553
205171,1575328
205172,1590776
205173,1597706
205174,1597736
205175,1618105
205176,1631549
205177,1652693
205178,1653677
205179,1656004
205180,1700487
205181,1700769
205182,1702232
205183,1702343
205184,1703071
205185,1711513
205186,1734181
205187,1752983
205188,1767668
205189,1789880
205190,1808448
205191,1816201
205192,1835109
205193,1839523
205194,1862100
205195,1862831
205196,1870370
205197,1870469
205198,1893315
205199,1894840
205200,1898649
205201,1910187
205202,1917652
205203,1924596
205204,1928169
205205,1928795
205206,1931621
205207,1931759
205208,1934951
205209,1936316
205210,1939328
205211,1953348
205212,1955389
205213,1955572
205214,1968142
205215,1981064
205216,1983554
205217,1990691
205218,1994967
205219,2016188
205220,2021641
205221,2042756
205222,2051373
205223,2079181
205224,2090342
205225,2093199
205226,2099754
205227,2107709
205228,2110054
205229,2112288
205230,2122396
205231,2123271
205232,2132591
205233,2144277
205234,2153597
205235,2155585
205236,2156732
205237,2174794
205238,2180700
205239,2181742
205240,2181965
205241,2206508
205242,2238395
205243,5088708
205244,5090926
205245,5096088
205246,5108701
205247,5112423
205248,5133288
205249,5135836
205250,5140339
205251,5155101
205252,5196567
205253,5212071
205254,5214201
205255,5218657
205256,5223666
205257,5231684
205258,5247137
205259,5250801
205260,5255399
205261,5321011
205262,5326165
205263,5332223
205264,5333506
205265,5344160
205266,5367695
205267,5377094
205268,5382394
205269,5384813
205270,5389314
205271,5425266
205272,5435965
205273,5438466
205274,5441701
205275,5479229
205276,5529498
205277,5550198
205278,5564931
205279,5579986
205280,5611516
205281,5612052
205282,5630960
205283,5655420
205284,5675730
205285,5682582
205286,5698054
205287,5700433
205288,5702341
205289,5702368
205290,5753387
205291,5756188
205292,5758400
205293,5768970
205294,5784782
205295,5795850
205296,5815930
205297,5839297
205298,5870159
205299,5888843
205300,5928853
205301,5963049
205302,6049324
205303,6053463
205304,6056046
205305,6062027
205306,6064255
205307,6082794
205308,6085486
205309,6096262
205310,6096337
205311,6096831
205312,6109932
205313,6110551
205314,6114850
205315,6127974
205316,6128693
205317,6151726
205318,6152881
205319,6182958
205320,6193031
205321,6202849
205322,6211269
205323,6218329
205324,6241606
205325,6254312
205326,6273873
205327,6275550
205328,6283070
205329,6283975
205330,6322090
205331,6328486
205332,6328893
205333,6330427
205334,6332845
205335,6357503
205336,6373768
205337,6383765
205338,6399581
205339,6416308
205340,6436623
205341,6446617
205342,6473189
205343,6488055
205344,6491217
205345,6503562
205346,6523200
205347,6535642
205348,6574589
205349,6574801
205350,6584984
205351,6630175
205352,6631478
205353,6637623
205354,6642740
205355,6651451
205356,6653923
205357,6660370
205358,6674452
205359,6674458
205360,6697299
205361,6700759
205362,6715530
205363,6715945
205364,6725480
205365,6728747
205366,6744406
205367,6776765
205368,6803222
205369,6806463
205370,6819866
205371,6854039
205372,6872237
205373,6911987
205374,6917359
205375,6942459
205376,6954686
205377,6963436
205378,6971801
205379,6990004
205380,7056635
205381,7064554
205382,7075449
205383,7077716
205384,7083560
205385,7084101
205386,7098181
205387,7114999
205388,7120994
205389,7138708
205390,7140234
205391,7153291
205392,7153363
205393,7172834
205394,7173328
205395,7179744
205396,7205772
205397,7227671
205398,7242977
205399,7246115
205400,7285028
205401,7325991
205402,7327437
205403,7329845
205404,7356992
205405,7367320
205406,7369445
205407,7393246
205408,7403251
205409,7425056
205410,7425593
205411,7442856
205412,7450344
205413,7458580
205414,7470518
205415,7483945
205416,7514601
205417,7532240
205418,7548899
205419,7553823
205420,7558870
205421,7569376
205422,7598288
205423,7636723
205424,7662767
205425,7678807
205426,7682053
205427,7692179
205428,7707251
205429,7725850
205430,7736690
205431,7746802
205432,7753940
205433,7792577
205434,7806552
205435,7821132
205436,7832258
205437,7835817
205438,7866311
205439,7870802
205440,7874095
205441,7908452
205442,7914503
205443,7945296
205444,7945393
205445,7946223
205446,7949108
205447,7963883
205448,7985663
205449,7993946
205450,8003657
205451,8023659
205452,8030715
205453,8050331
205454,8071873
205455,8078111
205456,8104685
205457,8109563
205458,8120538
205459,8122704
205460,8132778
205461,8154692
205462,8182927
205463,8207719
205464,8220361
205465,8224226
205466,8232961
205467,8248689
205468,8259661
205469,8266362
205470,8290849
205471,8301317
205472,8350969
205473,8361874
205474,8392516
205475,8393974
205476,8436280
205477,8452352
205478,8470140
205479,8472254
205480,8486597
205481,8493969
205482,8507894
205483,8538288
205484,8550209
205485,8550790
205486,8588146
205487,8592862
205488,8600972
205489,8610571
205490,8610648
205491,8611051
205492,8664746
205493,8681714
205494,8685030
205495,8686304
205496,8701112
205497,8727561
205498,8740329
205499,8756986
205500,8770878
205501,8774043
205502,8782583
205503,8784300
205504,8784363
205505,8827815
205506,8842669
205507,8846858
205508,8866524
205509,8894470
205510,8900659
205511,8901383
205512,8935089
205513,8936404
205514,8949830
205515,8963467
205516,8988329
205517,8991291
205518,8992644
205519,9013757
205520,9022002
205521,9028260
205522,9032677
205523,9074559
205524,9127998
205525,9166933
205526,9171701
205527,9193425
205528,9366458
205529,9695887
205530,9718509
205531,9792860
205532,9846325
205533,9846680
205534,9850699
205535,9865756
205536,9870091
205537,9870312
205538,9884608
205539,9890410
205540,9890786
205541,9907005
205542,9909450
205543,9916551
205544,9927498
205545,9937479
205546,9946176
205547,9951150
205548,10023161
205549,10026817
205550,10101737
205551,10118312
205552,10183236
205553,10194988
205554,10249560
205555,10254480
205556,10283105
205557,10333544
205558,10365288
205559,10380992
205560,10448718
205561,10475470
205562,10508630
205563,10559275
205564,10577154
205565,10630724
205566,10652377
205567,10654685
205568,10688691
205569,10692320
205570,10721656
205571,10721875
205572,10739716
205573,10757535
205574,10759079
205575,10842166
205576,10873742
205577,10918195
205578,10942038
205579,10948751
205580,10951033
205581,10964633
205582,11024674
205583,11062024
205584,11108542
205585,11123411
205586,11140743
205587,11141531
205588,11142907
205589,11165881
205590,11227960
205591,11255800
205592,11271200
205593,11287226
205594,11367522
205595,11396946
205596,11399160
205597,11408137
205598,11433997
205599,11438058
205600,11464954
205601,11470607
205602,11480462
205603,11511877
205604,11536787
205605,11563665
205606,11588505
205607,11593529
205608,11608891
205609,11616997
205610,11645279
205611,11703911
205612,11708564
205613,11775084
205614,11786577
205615,11797483
205616,11821745
205617,11830525
205618,11835586
205619,11851691
205620,11856880
205621,11866479
205622,11898850
205623,11925475
205624,11940538
205625,11953738
205626,11968982
205627,11985569
205628,12028012
205629,12049673
205630,12067516
205631,12180210
205632,12187110
205633,12201511
205634,12213272
205635,12238458
205636,12247026
205637,12253151
205638,12306326
205639,12311603
205640,12312739
205641,12314289
205642,12314662
205643,12316499
205644,12324060
205645,12342061
205646,12347231
205647,12380214
205648,12385296
205649,12400159
205650,12429916
205651,12451897
205652,12487280
205653,12495823
205654,12499498
205655,12524337
205656,12537290
205657,12581418
205658,12605102
205659,12622551
205660,12636475
205661,12643697
205662,12669114
205663,12707370
205664,12735660
205665,12751538
205666,12765495
205667,12767502
205668,12777799
205669,12786082
205670,12812913
205671,12814526
205672,12830736
205673,12866953
205674,12893154
205675,12911785
205676,12944629
205677,12949246
205678,12958521
205679,12972493
205680,13012794
205681,13036875
205682,13044293
205683,13181196
205684,13189014
205685,13206503
205686,13275835
205687,13293358
205688,13294864
205689,13302487
205690,13334330
205691,13337638
205692,13343677
205693,13345937
205694,13347944
205695,13458657
205696,13489176
205697,13521216
205698,13542290
205699,13549592
205700,13560783
205701,13565483
205702,13570934
205703,13600231
205704,13621362
205705,13625258
205706,13630912
205707,13636934
205708,13673722
205709,13724488
205710,13766367
205711,13787634
205712,13793925
205713,13809754
205714,13821582
205715,13847765
205716,13853943
205717,13861648
205718,13862529
205719,13878135
205720,13879246
205721,13894966
205722,13930935
205723,13953603
205724,13990646
205725,14046949
205726,14198715
205727,14210101
205728,14218988
205729,14224687
205730,14241047
205731,14282908
205732,14314898
205733,14318982
205734,14322656
205735,14341648
205736,14382881
205737,14406715
205738,14407439
205739,14433333
205740,14436109
205741,14469309
205742,14472432
205743,14495911
205744,14548387
205745,14562851
205746,14579745
205747,14583258
205748,14622740
205749,14654497
205750,14710915
205751,14738059
205752,14745698
205753,14761896
205754,14893776
205755,14934912
205756,14949450
205757,14959981
205758,14962653
205759,14994854
205760,14997728
205761,15002771
205762,15038682
205763,15065147
205764,15163094
205765,15169147
205766,15173797
205767,15174446
205768,15180313
205769,15205432
205770,15214724
205771,15217564
205772,15254572
205773,15272938
205774,15310650
205775,15311565
205776,15355283
205777,15355674
205778,15358634
205779,15376378
205780,15411504
205781,15468948
205782,15487720
205783,15497373
205784,15503328
205785,15615305
205786,15625046
205787,15644759
205788,15732491
205789,15750765
205790,15779339
205791,15784151
205792,15788869
205793,15813167
205794,15813729
205795,15822119
205796,15825201
205797,15849044
205798,15852769
205799,15876859
205800,15929344
205801,15939117
205802,15941136
205803,15966237
205804,15975206
205805,16027963
205806,16037349
205807,16045320
205808,16089153
205809,16120773
205810,16159872
205811,16179752
205812,16209076
205813,16214984
205814,16224812
205815,16250066
205816,16340780
205817,16349173
205818,16387634
205819,16390567
205820,16411677
205821,16427445
205822,16436102
205823,16436309
205824,16461111
205825,16461415
205826,16472278
205827,16531543
205828,16600238
205829,16677888
205830,16707441
205831,16708087
205832,16711607
205833,16722678
205834,16733516
205835,16762709
205836,16807848
205837,16840774
205838,16856904
205839,16864782
205840,16878458
205841,16886640
205842,16894263
205843,16945864
205844,16961139
205845,16989475
205846,17013999
205847,17042945
205848,17046843
205849,17058562
205850,17075815
205851,17087578
205852,17099873
205853,17121478
205854,17155189
205855,17159096
205856,17208840
205857,17246516
205858,17277777
205859,17283345
205860,17323753
205861,17328765
205862,17343065
205863,17346524
205864,17364959
205865,17365680
205866,17372616
205867,17376105
205868,17380238
205869,17415372
205870,17429760
205871,17442337
205872,17442879
205873,17454890
205874,17495483
205875,17499683
205876,17501425
205877,17516616
205878,17517695
205879,17531301
205880,17535728
205881,17559469
205882,17598876
205883,17606876
205884,17660263
205885,17667022
205886,17668892
205887,17678066
205888,17683779
205889,17692470
205890,17695421
205891,17729406
205892,17767221
205893,17769804
205894,17830895
205895,17838807
205896,17840385
205897,17842606
205898,17843337
205899,17853987
205900,17862861
205901,17870236
205902,17892299
205903,17907162
205904,17908577
205905,17957424
205906,17980445
205907,17983100
205908,17992342
205909,18004714
205910,18010414
205911,18026016
205912,18077159
205913,18083337
205914,18090469
205915,18097719
205916,18113433
205917,18116783
205918,18119315
205919,18127117
205920,18173718
205921,18180993
205922,18196738
205923,18284350
205924,18318869
205925,18328203
205926,18342018
205927,18343081
205928,18356077
205929,18360708
205930,18367522
205931,18375549
205932,18390294
205933,18396763
205934,18401852
205935,18404212
205936,18430728
205937,18466870
205938,18537408
205939,18538730
205940,18560026
205941,18560065
205942,18571850
205943,18587123
205944,18596358
205945,18601827
205946,18634130
205947,18641706
205948,18643573
205949,18668270
205950,18674192
205951,18674743
205952,18681456
205953,18729172
205954,18795058
205955,18813624
205956,18842780
205957,18848029
205958,18855381
205959,18890210
205960,18919757
205961,18937950
205962,18980712
205963,18996021
205964,19017375
205965,19023448
205966,19039436
205967,19058405
205968,19081414
205969,19086907
205970,19103966
205971,19106440
205972,19132596
205973,19145414
205974,19145447
205975,19150834
205976,19160969
205977,19168961
205978,19175264
205979,19193585
205980,19199048
205981,19207106
205982,19224084
205983,19242364
205984,19269692
205985,19293916
205986,19306823
205987,19329912
205988,19354110
205989,19396217
205990,19418715
205991,19424126
205992,19459931
205993,19510900
205994,19525737
205995,19539696
205996,19552588
205997,19556099
205998,19575316
205999,19628222
206000,19635956
206001,19655372
206002,19655714
206003,19669800
206004,19759974
206005,19777367
206006,19801500
206007,19861694
206008,19895205
206009,19918116
206010,19918251
206011,19934240
206012,19973934
206013,19982673
206014,20049282
206015,20089196
206016,20111769
206017,20116782
206018,20143830
206019,20145417
206020,20205458
206021,20230088
206022,20251149
206023,20274025
206024,20291195
206025,20295902
206026,20400217
206027,20412240
206028,20432573
206029,20460087
206030,20479463
206031,20501598
206032,20512846
206033,20525099
206034,20558369
206035,20598365
206036,20653296
206037,20710719
206038,20721176
206039,20838435
206040,991
206041,7770
206042,12933
206043,13161
206044,16312
206045,31492
206046,36414
206047,38062
206048,39388
206049,57014
206050,59965
206051,60023
206052,60501
206053,94123
206054,108071
206055,110926
206056,114065
206057,115443
206058,123490
206059,127851
206060,144667
206061,147782
206062,161866
206063,162038
206064,162406
206065,162750
206066,164400
206067,164581
206068,182298
206069,248213
206070,270173
206071,277227
206072,305027
206073,309545
206074,320940
206075,321077
206076,326456
206077,334573
206078,338784
206079,342970
206080,344005
206081,357353
206082,375070
206083,375105
206084,380617
206085,381852
206086,385705
206087,393383
206088,394869
206089,406173
206090,412726
206091,434066
206092,460614
206093,461393
206094,478881
206095,491221
206096,523018
206097,532957
206098,537214
206099,603132
206100,610105
206101,623245
206102,624219
206103,625392
206104,630232
206105,631033
206106,635450
206107,645090
206108,653956
206109,678021
206110,684626
206111,688336
206112,698605
206113,716642
206114,722394
206115,730755
206116,752104
206117,752947
206118,753123
206119,755321
206120,760718
206121,760930
206122,763931
206123,780419
206124,785880
206125,788060
206126,791870
206127,794107
206128,801697
206129,815663
206130,821058
206131,826216
206132,831032
206133,847149
206134,855500
206135,862111
206136,865569
206137,870229
206138,883151
206139,883424
206140,885014
206141,888341
206142,897773
206143,912844
206144,916542
206145,917833
206146,930977
206147,943477
206148,957833
206149,961691
206150,974820
206151,975405
206152,988370
206153,1027398
206154,1028304
206155,1030975
206156,1045761
206157,1046634
206158,1066343
206159,1071585
206160,1073245
206161,1077495
206162,1093738
206163,1105998
206164,1106862
206165,1112981
206166,1114277
206167,1118985
206168,1125822
206169,1134459
206170,1154347
206171,1158184
206172,1159060
206173,1159607
206174,1171905
206175,1192185
206176,1194683
206177,1199319
206178,1210731
206179,1211001
206180,1214544
206181,1218155
206182,1221288
206183,1241553
206184,1241943
206185,1245233
206186,1277365
206187,1277476
206188,1277768
206189,1293502
206190,1319884
206191,1323590
206192,1325523
206193,1329147
206194,1337092
206195,1344261
206196,1355834
206197,1357956
206198,1360574
206199,1361752
206200,1373611
206201,1375738
206202,1378087
206203,1383161
206204,1392109
206205,1410287
206206,1438889
206207,1450268
206208,1462129
206209,1473067
206210,1483018
206211,1488645
206212,1491053
206213,1491074
206214,1493358
206215,1495509
206216,1520090
206217,1531374
206218,1569598
206219,1581575
206220,1609566
206221,1609980
206222,1624576
206223,1651826
206224,1659245
206225,1659327
206226,1662334
206227,1688533
206228,1711271
206229,1720794
206230,1722785
206231,1736757
206232,1739402
206233,1742561
206234,1750754
206235,1768971
206236,1770114
206237,1786026
206238,1795213
206239,1801216
206240,1816156
206241,1843403
206242,1845702
206243,1847506
206244,1854193
206245,1872974
206246,1874974
206247,1881297
206248,1883975
206249,1889218
206250,1902957
206251,1929171
206252,1932032
206253,1941499
206254,1950404
206255,1959551
206256,1959946
206257,1962807
206258,1971448
206259,1979308
206260,1980607
206261,1996739
206262,2025276
206263,2025616
206264,2031361
206265,2036886
206266,2098212
206267,2102670
206268,2106478
206269,2115054
206270,2117068
206271,2117345
206272,2117916
206273,2146616
206274,2152315
206275,2157509
206276,2165298
206277,2176938
206278,2179117
206279,2202281
206280,2206049
206281,2211604
206282,2220322
206283,2226777
206284,5097164
206285,5101335
206286,5110674
206287,5114689
206288,5117443
206289,5118036
206290,5118960
206291,5157780
206292,5189227
206293,5194011
206294,5235572
206295,5239874
206296,5291765
206297,5330712
206298,5371145
206299,5391849
206300,5399971
206301,5402314
206302,5421777
206303,5426187
206304,5441226
206305,5463680
206306,5469183
206307,5475147
206308,5481023
206309,5499307
206310,5503873
206311,5509203
206312,5516361
206313,5517366
206314,5536156
206315,5540117
206316,5547275
206317,5560879
206318,5579586
206319,5584123
206320,5623270
206321,5648026
206322,5648851
206323,5658844
206324,5671487
206325,5672883
206326,5689399
206327,5690019
206328,5700119
206329,5744524
206330,5801960
206331,5809858
206332,5810350
206333,5815925
206334,5916145
206335,5921756
206336,5931955
206337,5953814
206338,5958014
206339,5990166
206340,6005342
206341,6036357
206342,6043427
206343,6057095
206344,6071394
206345,6073066
206346,6086989
206347,6095173
206348,6104740
206349,6159558
206350,6177223
206351,6197483
206352,6201078
206353,6238124
206354,6248714
206355,6266324
206356,6307301
206357,6309651
206358,6330087
206359,6332518
206360,6340473
206361,6378105
206362,6388439
206363,6406458
206364,6438234
206365,6448056
206366,6475289
206367,6490714
206368,6524279
206369,6540822
206370,6574863
206371,6630312
206372,6712492
206373,6736385
206374,6737947
206375,6742587
206376,6752824
206377,6776122
206378,6779148
206379,6810543
206380,6814044
206381,6817724
206382,6846430
206383,6863565
206384,6874428
206385,6886111
206386,6902395
206387,6902451
206388,6916828
206389,6939568
206390,6979690
206391,6979840
206392,6982953
206393,6985399
206394,6993592
206395,6996064
206396,7006523
206397,7006796
206398,7008850
206399,7021107
206400,7021730
206401,7026772
206402,7091768
206403,7115755
206404,7128721
206405,7142146
206406,7165009
206407,7172888
206408,7173349
206409,7205839
206410,7215836
206411,7234845
206412,7235704
206413,7246132
206414,7253548
206415,7265043
206416,7270440
206417,7272709
206418,7276315
206419,7298823
206420,7331306
206421,7340014
206422,7352208
206423,7364053
206424,7391950
206425,7394736
206426,7395008
206427,7399461
206428,7402111
206429,7454393
206430,7482163
206431,7528886
206432,7533824
206433,7542626
206434,7550908
206435,7566321
206436,7571612
206437,7571711
206438,7575661
206439,7583202
206440,7586557
206441,7593711
206442,7601472
206443,7601526
206444,7612851
206445,7615763
206446,7628365
206447,7648946
206448,7666422
206449,7685361
206450,7716553
206451,7724662
206452,7730887
206453,7734734
206454,7750864
206455,7752695
206456,7756291
206457,7762035
206458,7793935
206459,7826430
206460,7829243
206461,7859591
206462,7859713
206463,7867232
206464,7873855
206465,7878926
206466,7879265
206467,7887271
206468,7896102
206469,7896714
206470,7897554
206471,7923256
206472,7932372
206473,7950044
206474,7965809
206475,7980188
206476,7987830
206477,7995473
206478,8004048
206479,8008976
206480,8034058
206481,8062724
206482,8064332
206483,8069127
206484,8069141
206485,8111183
206486,8119080
206487,8126346
206488,8136021
206489,8140005
206490,8145198
206491,8146655
206492,8190951
206493,8192998
206494,8205899
206495,8254586
206496,8262632
206497,8269056
206498,8275010
206499,8282638
206500,8293238
206501,8302583
206502,8303552
206503,8317931
206504,8319750
206505,8319828
206506,8349985
206507,8367422
206508,8384912
206509,8425282
206510,8428419
206511,8441470
206512,8465044
206513,8470913
206514,8473189
206515,8474421
206516,8486462
206517,8549018
206518,8591725
206519,8596374
206520,8601117
206521,8617056
206522,8627100
206523,8627535
206524,8641276
206525,8691076
206526,8699626
206527,8709192
206528,8738434
206529,8748797
206530,8755678
206531,8777237
206532,8788138
206533,8797592
206534,8827267
206535,8846933
206536,8872244
206537,8875842
206538,8882097
206539,8895223
206540,8902120
206541,8907487
206542,8960289
206543,8981384
206544,8998879
206545,9062757
206546,9180834
206547,9195303
206548,9282358
206549,9611645
206550,9661788
206551,9665764
206552,9681456
206553,9692098
206554,9694367
206555,9700628
206556,9704552
206557,9734120
206558,9766175
206559,9766945
206560,9820640
206561,9822712
206562,9849903
206563,9850059
206564,9859310
206565,9878422
206566,9879372
206567,9886428
206568,9942962
206569,9987525
206570,10001820
206571,10014341
206572,10032672
206573,10041351
206574,10059948
206575,10084464
206576,10095150
206577,10099360
206578,10107575
206579,10109228
206580,10130944
206581,10138658
206582,10140034
206583,10147049
206584,10185546
206585,10188158
206586,10198458
206587,10198779
206588,10201951
206589,10272012
206590,10278264
206591,10279907
206592,10282799
206593,10282934
206594,10289781
206595,10325633
206596,10390760
206597,10395068
206598,10447288
206599,10456490
206600,10457690
206601,10459467
206602,10472247
206603,10541503
206604,10568767
206605,10575119
206606,10587609
206607,10588685
206608,10591982
206609,10611111
206610,10632983
206611,10660330
206612,10689765
206613,10694763
206614,10696219
206615,10709562
206616,10726923
206617,10741843
206618,10753329
206619,10755128
206620,10757010
206621,10777856
206622,10782385
206623,10783466
206624,10820288
206625,10823716
206626,10846553
206627,10847347
206628,10850031
206629,10868150
206630,10887368
206631,10890947
206632,10911486
206633,10914521
206634,10921459
206635,10944721
206636,10946625
206637,10948464
206638,10991935
206639,10995944
206640,11003302
206641,11021345
206642,11021587
206643,11028051
206644,11032483
206645,11045106
206646,11063902
206647,11091872
206648,11106975
206649,11118550
206650,11125253
206651,11125781
206652,11136927
206653,11189724
206654,11196997
206655,11242960
206656,11251066
206657,11274578
206658,11283104
206659,11303309
206660,11303818
206661,11309975
206662,11312104
206663,11359951
206664,11362600
206665,11374351
206666,11382364
206667,11387702
206668,11391922
206669,11393507
206670,11417850
206671,11426108
206672,11428902
206673,11433869
206674,11443259
206675,11451183
206676,11464579
206677,11491589
206678,11495802
206679,11528382
206680,11564418
206681,11565678
206682,11586420
206683,11618342
206684,11640304
206685,11641960
206686,11646965
206687,11663743
206688,11696220
206689,11724064
206690,11751079
206691,11761540
206692,11773833
206693,11807337
206694,11842158
206695,11868662
206696,11895644
206697,11956712
206698,11980427
206699,11992400
206700,12019817
206701,12059004
206702,12082688
206703,12103044
206704,12123742
206705,12133217
206706,12143927
206707,12184232
206708,12190208
206709,12194439
206710,12218208
206711,12250204
206712,12267181
206713,12291260
206714,12339616
206715,12339690
206716,12340890
206717,12387641
206718,12389936
206719,12392204
206720,12431518
206721,12450355
206722,12505203
206723,12527378
206724,12547253
206725,12549541
206726,12554802
206727,12556577
206728,12569607
206729,12575597
206730,12590358
206731,12648309
206732,12699957
206733,12705614
206734,12709091
206735,12729090
206736,12740035
206737,12767216
206738,12805490
206739,12812325
206740,12844720
206741,12858173
206742,12903962
206743,12971411
206744,12973581
206745,12975723
206746,12978831
206747,12988509
206748,13034594
206749,13054299
206750,13077086
206751,13087966
206752,13111463
206753,13117942
206754,13135829
206755,13146975
206756,13147088
206757,13171850
206758,13183175
206759,13196590
206760,13210249
206761,13221848
206762,13227214
206763,13314937
206764,13320060
206765,13369085
206766,13483949
206767,13545832
206768,13570406
206769,13601148
206770,13633170
206771,13643843
206772,13668376
206773,13678478
206774,13746314
206775,13797508
206776,13827601
206777,13928079
206778,13938031
206779,13962902
206780,14008517
206781,14067769
206782,14074601
206783,14078947
206784,14083404
206785,14110895
206786,14119272
206787,14160438
206788,14168570
206789,14289083
206790,14297740
206791,14300933
206792,14312722
206793,14334268
206794,14342306
206795,14400434
206796,14413009
206797,14442177
206798,14453822
206799,14544840
206800,14551754
206801,14580612
206802,14596488
206803,14600784
206804,14601153
206805,14603494
206806,14620203
206807,14629270
206808,14638860
206809,14651536
206810,14673781
206811,14715094
206812,14733910
206813,14738017
206814,14743483
206815,14826557
206816,14881704
206817,14931189
206818,14962969
206819,14981949
206820,15016483
206821,15050306
206822,15115463
206823,15135088
206824,15143262
